sex,LSAT,UGPA,ZFYA,uuid
0,33.0,3.0,0.41,16020768570683757036
0,31.0,3.1,0.89,16020769000180486636
0,33.0,2.4,0.12,16020769429677216236
1,38.0,3.4,-0.17,16020769816224272876
1,32.0,3.4,0.75,16020770245721002476
1,23.5,2.8,-1.63,16020770675217732076
0,45.0,2.7,1.42,16020771061764788716
1,42.0,3.5,0.24,16020771491261518316
0,38.0,3.0,-0.26,16020771920758247916
0,38.0,3.5,0.84,16020772522053669356
0,43.0,2.5,0.43,16020772908600725996
1,36.0,3.3,-0.26,16020773381047128556
0,39.0,3.4,0.75,16020773810543858156
0,38.0,3.1,0.63,16020774240040587756
0,38.0,3.9,0.43,16020774626587644396
0,42.0,2.7,-0.6,16020775056084373996
0,39.0,3.0,-0.48,16020775485581103596
1,34.0,4.0,1.01,16020775872128160236
0,33.0,3.4,-0.36,16020776301624889836
0,39.0,3.8,1.85,16020776731121619436
0,44.0,2.7,0.22,16020777117668676076
0,30.0,2.9,-1.59,16020777547165405676
0,39.0,3.2,0.17,16020777976662135276
1,37.5,3.1,-0.38,16020778406158864876
0,41.0,3.2,0.46,16020778835655594476
0,38.0,3.0,0.24,16020779780548399596
0,45.0,3.5,0.15,16020780295944475116
1,37.0,3.8,0.77,16020780725441204716
0,33.0,2.4,-0.96,16020781885082374636
1,40.0,3.0,-0.43,16020782271629431276
1,35.0,3.6,0.96,16020782701126160876
1,36.0,3.5,2.09,16020783688968638956
0,36.0,3.7,-0.53,16020784161415041516
1,42.0,3.3,0.12,16020784547962098156
1,32.0,3.1,-0.17,16020784977458827756
0,39.0,2.7,-0.38,16020785406955557356
1,38.0,3.1,0.84,16020785793502613996
0,43.0,3.2,-0.79,16020786180049670636
1,41.0,3.5,-0.48,16020786609546400236
0,37.0,3.6,0.79,16020786996093456876
0,34.0,3.6,0.31,16020787382640513516
1,40.0,3.9,1.59,16020787812137243116
0,38.0,3.5,0.99,16020788198684299756
1,34.5,3.5,0.7,16020788757030048236
1,27.0,3.1,-0.79,16020789143577104876
0,24.0,3.4,-1.49,16020789573073834476
0,36.0,3.5,-0.19,16020789959620891116
0,42.0,3.1,-0.19,16020790432067293676
1,38.0,3.8,0.67,16020790861564023276
0,27.0,3.2,-1.51,16020791248111079916
0,37.75,3.1,0.1,16020791677607809516
1,38.0,3.2,-0.82,16020792064154866156
0,39.0,3.1,0.22,16020792493651595756
1,28.0,2.8,-1.9,16020792880198652396
0,39.0,2.5,1.61,16020793266745709036
0,38.0,3.1,0.6,16020793696242438636
0,41.0,3.2,0.31,16020794082789495276
0,45.0,2.6,0.07,16020794469336551916
0,31.0,2.7,-2.02,16020794855883608556
0,35.25,3.3,0.22,16020795328330011116
1,28.5,3.4,-0.7,16020795886675759596
0,41.0,3.6,0.03,16020796273222816236
0,27.5,3.3,-1.49,16020796702719545836
0,42.0,2.7,-0.5,16020797089266602476
0,27.0,3.1,-0.82,16020797518763332076
0,46.0,2.9,-0.86,16020797905310388716
0,39.0,3.6,-0.02,16020798291857445356
1,33.0,3.2,1.06,16020799451498615276
1,38.0,3.2,-0.55,16020799880995344876
1,41.0,3.5,1.88,16020800267542401516
1,36.0,3.3,-0.17,16020800697039131116
0,45.0,3.3,0.75,16020805850999886316
0,46.0,3.3,-0.29,16020806409345634796
0,33.0,2.7,1.37,16020806795892691436
0,33.0,3.2,1.25,16020807225389421036
0,36.0,2.9,-0.74,16020807654886150636
1,36.0,3.4,-2.04,16020808041433207276
0,38.0,3.0,-0.55,16020808470929936876
1,37.0,3.3,0.29,16020808900426666476
0,48.0,2.5,-0.46,16020809329923396076
0,40.0,3.1,-0.12,16020809759420125676
1,39.0,3.6,0.52,16020810188916855276
0,26.0,3.3,-0.75,16020810618413584876
0,48.0,3.2,2.06,16020811047910314476
1,41.0,3.7,-0.18,16020811434457371116
0,33.0,3.4,-2.29,16020811863954100716
0,38.0,3.3,0.35,16020812293450830316
0,46.0,3.2,2.61,16020812722947559916
0,39.0,3.1,1.25,16020813152444289516
0,39.0,2.9,-1.41,16020813581941019116
0,37.0,3.5,-0.16,16020814011437748716
1,38.0,3.2,0.17,16020814397984805356
1,34.0,3.4,-0.93,16020814827481534956
1,39.0,3.2,-0.67,16020815256978264556
0,38.0,3.9,1.69,16020815686474994156
0,42.0,4.0,1.64,16020816115971723756
0,36.0,3.5,0.5,16020816502518780396
1,43.0,3.7,-1.26,16020816932015509996
0,38.0,3.1,-2.49,16020817361512239596
1,34.0,3.8,0.28,16020817791008969196
1,37.0,3.3,1.16,16020818177556025836
1,37.0,3.2,-0.97,16020818607052755436
1,38.0,3.0,-0.95,16020819036549485036
0,37.0,3.9,-0.05,16020819423096541676
1,33.0,3.6,-0.34,16020819852593271276
0,37.0,3.1,0.65,16020820282090000876
1,44.0,3.0,-0.27,16020820668637057516
0,42.0,3.1,2.08,16020821098133787116
0,37.0,2.7,0.06,16020822343674302956
0,42.0,3.1,0.04,16020822773171032556
0,43.0,3.0,0.48,16020823202667762156
0,47.0,3.1,0.39,16020823632164491756
0,36.0,3.7,-0.18,16020824061661221356
1,39.0,3.3,0.15,16020824448208277996
0,34.0,3.5,-1.99,16020824877705007596
1,39.0,3.9,0.54,16020825307201737196
0,38.0,3.1,1.23,16020825736698466796
0,27.0,2.8,-1.3,16020826166195196396
1,44.0,3.4,0.54,16020826552742253036
1,46.0,3.7,1.58,16020826982238982636
0,38.0,3.9,0.04,16020827411735712236
1,37.0,3.8,1.49,16020827841232441836
0,33.0,3.6,2.02,16020828270729171436
0,36.0,3.6,-0.53,16020828700225901036
1,39.0,3.1,-0.38,16020829086772957676
1,39.0,3.0,-0.4,16020829516269687276
0,38.0,3.7,0.52,16020829945766416876
0,39.0,3.5,-0.14,16020830375263146476
0,36.0,3.5,0.3,16020830804759876076
0,40.0,2.9,-0.27,16020831234256605676
0,41.0,2.5,-0.51,16020831663753335276
1,40.0,3.0,-0.82,16020832136199737836
1,36.0,3.7,0.04,16020832565696467436
1,41.0,3.3,-0.38,16020832952243524076
1,38.0,2.9,0.32,16020833381740253676
1,38.0,3.4,-0.34,16020833811236983276
0,34.0,3.5,-0.07,16020834240733712876
1,37.0,3.8,1.78,16020834670230442476
0,37.0,3.0,0.37,16020835056777499116
1,36.0,3.2,-0.34,16020835486274228716
0,35.0,3.3,-1.81,16020835915770958316
1,42.0,3.4,0.72,16020836345267687916
0,42.0,2.4,0.81,16020836774764417516
1,45.0,2.8,-0.14,16020837161311474156
0,40.0,2.6,0.39,16020837590808203756
1,34.0,3.4,0.06,16020838020304933356
0,37.0,3.2,-0.29,16020838449801662956
1,31.0,3.7,-0.8,16020838879298392556
1,35.0,3.4,-0.05,16020839265845449196
1,40.0,3.8,1.4,16020839695342178796
1,40.0,3.8,0.57,16020840124838908396
1,34.0,3.7,-0.07,16020840812033675756
0,40.0,3.6,0.57,16020841284480078316
0,37.0,3.2,-1.02,16020842100523864556
0,42.0,2.0,-0.47,16020842530020594156
1,33.0,3.8,1.2,16020842959517323756
0,40.0,3.5,-0.05,16020843346064380396
0,42.0,3.4,-0.95,16020843775561109996
0,42.0,3.9,0.32,16020844205057839596
1,39.0,3.6,0.06,16020844634554569196
0,38.0,3.4,0.37,16020845021101625836
1,41.0,3.9,0.96,16020845536497701356
0,39.0,3.3,0.79,16020845965994430956
0,38.5,3.9,1.62,16020846395491160556
1,40.0,3.1,-1.22,16020846824987890156
1,38.0,3.7,-0.73,16020847254484619756
1,36.0,4.0,-0.47,16020847683981349356
0,37.0,3.1,-0.31,16020848070528405996
1,40.0,3.2,0.13,16020848714773500396
1,33.0,2.8,0.24,16020849144270229996
0,39.0,2.8,-0.36,16020849530817286636
0,35.0,3.3,0.96,16020849960314016236
1,35.0,3.3,-0.73,16020850389810745836
0,41.0,3.5,1.14,16020850776357802476
0,44.0,3.3,0.45,16020851205854532076
0,41.0,3.7,0.12,16020851635351261676
1,36.0,3.9,-0.44,16020852021898318316
1,39.0,3.5,0.84,16020852451395047916
1,39.0,3.8,0.71,16020852880891777516
1,42.0,3.4,-0.5,16020853310388507116
1,40.0,3.6,-0.59,16020853696935563756
0,34.0,3.9,-0.24,16020854126432293356
1,38.0,3.7,-1.11,16020854555929022956
1,39.0,4.0,0.45,16020854985425752556
0,44.0,3.3,1.53,16020855371972809196
0,39.0,3.6,0.08,16020855801469538796
1,43.0,3.8,0.67,16020856230966268396
0,36.0,3.8,2.12,16020856617513325036
0,38.0,3.7,-0.83,16020857047010054636
0,35.0,3.7,-1.22,16020857476506784236
0,38.0,3.7,1.86,16020857906003513836
1,30.0,3.8,-0.96,16020858292550570476
0,30.0,3.4,-0.29,16020858722047300076
0,39.0,3.6,0.54,16020859151544029676
0,42.0,3.7,-0.24,16020859581040759276
0,36.0,3.7,2.38,16020859967587815916
1,41.0,3.4,0.73,16020860397084545516
0,40.0,3.7,-0.78,16020860826581275116
1,35.0,2.8,-1.56,16020861256078004716
1,37.0,3.6,-0.68,16020861685574734316
1,35.0,3.9,-0.59,16020862072121790956
0,41.0,3.4,-0.39,16020862501618520556
1,37.0,3.7,-0.5,16020862931115250156
0,45.0,4.0,1.01,16020863360611979756
1,37.0,3.8,-0.48,16020863790108709356
1,32.0,3.0,-1.02,16020864219605438956
1,31.0,3.0,-0.52,16020864649102168556
1,32.0,3.3,0.19,16020865035649225196
0,40.0,2.9,1.03,16020865465145954796
0,32.0,3.1,0.19,16020865894642684396
0,47.0,2.7,0.08,16020866324139413996
1,39.0,3.5,-0.59,16020866710686470636
0,33.0,3.3,-1.11,16020867140183200236
0,41.0,3.8,1.73,16020867569679929836
1,41.0,3.6,-0.37,16020867999176659436
1,35.0,2.8,-0.87,16020868514572734956
0,38.0,4.0,0.1,16020868944069464556
0,40.0,3.3,0.69,16020869373566194156
0,37.0,3.8,-0.03,16020869803062923756
0,45.0,3.2,0.58,16020870232559653356
1,41.0,3.3,0.12,16020870619106709996
1,34.0,3.6,-1.02,16020871048603439596
0,48.0,3.3,0.06,16020871478100169196
0,36.0,3.4,-0.85,16020871907596898796
0,40.0,3.7,0.67,16020872294143955436
0,38.0,3.7,0.43,16020872723640685036
1,39.0,3.5,-0.24,16020873153137414636
0,40.0,3.6,1.53,16020873539684471276
1,41.0,3.9,0.54,16020873969181200876
0,43.0,3.1,1.08,16020874398677930476
1,41.0,3.5,0.83,16020875343570735596
1,40.0,3.5,0.72,16020875773067465196
1,38.0,3.9,0.15,16020876159614521836
0,42.0,3.2,-1.64,16020876589111251436
0,36.5,3.5,-0.87,16020876975658308076
0,39.0,3.4,0.09,16020877405155037676
0,43.0,3.4,0.97,16020877791702094316
0,46.0,3.8,1.49,16020878221198823916
1,42.0,3.1,-0.13,16020878607745880556
0,40.0,3.3,0.48,16020879037242610156
0,39.0,3.4,-2.19,16020879423789666796
1,39.0,3.4,0.37,16020879853286396396
1,40.0,3.4,-0.29,16020880239833453036
1,39.0,3.4,-0.18,16020880626380509676
0,43.0,3.5,0.28,16020881055877239276
1,40.0,3.4,-0.9,16020881442424295916
0,42.0,3.2,1.52,16020881871921025516
1,40.0,3.2,0.12,16020882258468082156
0,38.0,2.8,-0.35,16020882645015138796
0,45.0,3.2,-0.54,16020883074511868396
0,40.0,3.6,-0.24,16020883504008597996
0,41.0,3.2,1.36,16020883890555654636
1,47.0,2.9,0.04,16020884277102711276
0,45.0,2.2,0.12,16020884706599440876
1,38.5,3.5,0.06,16020885393794208236
1,40.0,3.5,1.33,16020885866240610796
1,39.0,3.7,-0.73,16020886252787667436
0,38.0,2.8,-1.39,16020886639334724076
1,37.0,3.2,-0.24,16020887068831453676
1,40.0,3.0,0.75,16020887455378510316
0,40.0,3.3,1.03,16020887884875239916
1,44.0,3.7,2.12,16020888271422296556
0,39.0,3.4,0.56,16020888657969353196
0,45.0,3.5,-0.38,16020889087466082796
0,38.0,3.7,0.17,16020889474013139436
0,39.0,3.5,-0.65,16020889903509869036
0,41.0,3.3,0.72,16020890290056925676
1,42.0,3.4,0.09,16020890719553655276
1,44.0,3.5,-0.73,16020891106100711916
0,42.0,3.5,-0.27,16020891664446460396
1,36.0,3.4,0.2,16020892093943189996
0,40.0,3.3,-0.49,16020892523439919596
1,44.0,3.6,2.32,16020892952936649196
1,42.0,3.3,-0.84,16020893339483705836
0,43.0,3.2,-0.29,16020893726030762476
0,38.0,3.6,-0.95,16020894155527492076
0,38.0,3.7,-0.73,16020894542074548716
0,42.0,3.3,-0.24,16020894971571278316
0,40.0,3.3,-0.21,16020895358118334956
0,40.0,3.2,1.85,16020895744665391596
1,39.0,3.7,0.01,16020896174162121196
0,38.0,3.6,-1.03,16020896560709177836
0,39.0,3.6,-1.06,16020896947256234476
0,40.0,3.4,-0.43,16020897376752964076
0,48.0,3.7,0.04,16020897763300020716
0,40.0,3.4,0.39,16020898192796750316
0,40.0,3.4,-0.13,16020898579343806956
1,38.0,3.5,-0.32,16020899008840536556
0,43.0,3.3,0.23,16020899395387593196
1,39.0,3.7,0.45,16020899824884322796
1,48.0,3.1,1.57,16020900211431379436
0,38.0,3.5,-0.27,16020900597978436076
1,44.0,3.5,1.14,16020901027475165676
0,41.0,3.2,-0.71,16020901414022222316
1,37.5,3.5,-1.01,16020901843518951916
0,41.0,3.9,1.6,16020902230066008556
1,45.0,3.6,1.0,16020902659562738156
1,41.0,3.7,0.21,16020903046109794796
0,46.0,3.5,0.41,16020903475606524396
0,46.0,3.4,1.4,16020903948052926956
0,41.0,3.9,0.08,16020904334599983596
0,42.0,3.7,1.4,16020904764096713196
1,45.0,3.9,0.66,16020905193593442796
0,47.0,3.6,0.67,16020905580140499436
0,48.0,3.3,1.34,16020906009637229036
1,40.0,4.0,-0.78,16020906396184285676
0,40.0,3.9,-1.5,16020906825681015276
1,46.0,3.3,-0.39,16020907212228071916
0,46.0,3.7,0.21,16020907598775128556
0,37.0,3.6,-0.84,16020908028271858156
0,42.0,3.8,0.95,16020908457768587756
0,42.0,3.9,-0.91,16020908844315644396
1,45.0,3.3,-0.18,16020909230862701036
0,38.0,3.7,-2.75,16020909617409757676
0,43.0,3.4,-0.11,16020910046906487276
0,43.0,3.6,-0.54,16020910476403216876
1,38.0,3.7,-0.51,16020910862950273516
1,46.0,3.5,-0.97,16020911292447003116
0,44.0,3.4,-0.26,16020911678994059756
0,40.5,3.8,0.54,16020912623886864876
0,41.5,3.2,1.54,16020912967484248556
0,31.0,3.3,-1.3,16020913396980978156
0,42.0,3.6,-2.42,16020913783528034796
0,43.0,3.4,-1.3,16020914170075091436
1,42.0,3.7,0.4,16020914599571821036
0,43.0,3.6,-0.84,16020915716263317996
0,47.0,3.6,0.48,16020916145760047596
1,43.0,3.7,-0.25,16020916532307104236
1,45.0,3.9,0.68,16020916918854160876
0,46.0,3.7,-0.32,16020917348350890476
0,44.0,3.7,0.27,16020917734897947116
1,46.0,3.6,1.34,16020918121445003756
0,44.0,3.5,0.14,16020918550941733356
1,39.0,3.7,0.48,16020918980438462956
0,39.5,3.4,-0.78,16020919366985519596
0,45.0,3.7,1.2,16020919753532576236
1,37.0,3.6,-0.84,16020920183029305836
0,44.0,3.7,2.26,16020920569576362476
0,41.5,3.4,-0.52,16020920999073092076
0,45.0,3.7,1.79,16020921385620148716
1,40.0,3.7,-1.24,16020921943965897196
1,28.0,3.9,-1.24,16020922373462626796
0,38.0,3.7,-0.65,16020922760009683436
0,40.0,3.7,-1.3,16020923146556740076
1,44.0,3.7,-1.37,16020923576053469676
0,46.0,3.6,0.8,16020924005550199276
0,47.0,3.6,-0.12,16020924392097255916
0,42.0,3.7,-0.45,16020924778644312556
0,46.0,3.6,0.4,16020925208141042156
0,40.0,3.9,-1.37,16020925594688098796
1,46.0,3.7,1.86,16020925981235155436
1,41.0,3.4,0.21,16020926367782212076
1,45.0,3.6,-0.25,16020926797278941676
1,42.0,3.7,-0.38,16020927183825998316
0,46.0,3.6,0.07,16020927699222073836
1,37.0,3.0,-1.37,16020928343467168236
1,41.0,3.8,0.08,16020929374259319276
1,46.0,3.6,-0.84,16020930190303105516
1,43.0,3.6,0.66,16020930619799835116
0,45.0,3.7,-0.39,16020931006346891756
1,32.5,3.5,-1.56,16020931435843621356
0,44.0,3.7,-0.45,16020931822390677996
0,42.0,3.7,0.66,16020932208937734636
0,45.0,3.9,-0.84,16020932638434464236
0,40.0,3.5,0.14,16020933024981520876
1,41.0,3.8,-0.91,16020933411528577516
0,39.0,3.8,0.94,16020933798075634156
1,42.0,3.8,1.07,16020934227572363756
1,47.0,3.3,0.15,16020934828867785196
0,45.0,3.5,0.94,16020935301314187756
0,40.5,3.7,0.01,16020935687861244396
1,41.0,3.4,0.01,16020936117357973996
1,32.0,3.7,-0.38,16020936503905030636
0,42.0,3.8,-0.52,16020936890452087276
0,41.0,3.8,0.48,16020937405848162796
0,39.0,3.9,-0.39,16020937835344892396
1,33.0,3.7,0.48,16020938221891949036
1,34.0,3.4,-0.44,16020938608439005676
0,37.0,2.4,-0.05,16020938994986062316
0,34.0,3.3,0.19,16020939424482791916
1,28.0,3.2,0.31,16020939811029848556
1,24.0,3.1,-0.39,16020940240526578156
1,30.0,3.5,-1.07,16020940627073634796
0,36.0,3.0,-0.97,16020941099520037356
0,35.0,2.9,0.51,16020941486067093996
1,35.0,3.1,0.19,16020941915563823596
1,29.0,3.0,-1.23,16020942302110880236
1,33.0,3.1,-0.78,16020942688657936876
0,33.0,3.3,-1.4,16020943075204993516
1,38.0,3.7,1.69,16020943504701723116
0,32.0,3.4,0.1,16020943891248779756
0,34.0,3.0,-1.11,16020944449594528236
1,30.5,3.1,-1.19,16020944836141584876
0,35.0,2.9,-0.8,16020945265638314476
1,34.0,2.8,0.22,16020945652185371116
1,37.0,3.0,1.47,16020946081682100716
0,37.0,3.0,-0.03,16020946468229157356
0,39.0,2.3,0.43,16020946854776213996
0,35.0,2.4,-0.07,16020947284272943596
1,35.0,3.2,0.7,16020947670820000236
0,30.0,3.6,1.38,16020948057367056876
0,34.0,3.5,-0.46,16020948486863786476
1,32.0,3.4,0.84,16020948873410843116
1,31.0,3.4,-0.46,16020949259957899756
0,32.0,3.3,-0.12,16020949646504956396
1,35.0,3.1,-0.41,16020950118951358956
1,33.0,3.3,0.68,16020950505498415596
1,31.5,3.4,0.34,16020950892045472236
0,33.0,2.0,0.29,16020951450391220716
1,38.0,3.1,-0.27,16020951879887950316
1,37.0,3.3,-0.34,16020952266435006956
0,31.0,3.0,-0.34,16020952652982063596
1,38.0,2.4,1.28,16020953082478793196
0,40.0,2.7,0.39,16020953469025849836
0,29.0,2.6,0.07,16020953855572906476
0,34.0,3.0,-0.41,16020954242119963116
0,35.0,3.0,0.31,16020954671616692716
0,39.0,2.8,0.1,16020955101113422316
1,32.75,3.0,0.51,16020955487660478956
0,34.0,3.1,1.18,16020955874207535596
0,34.0,2.3,-0.05,16020956303704265196
1,33.0,3.1,-0.7,16020956690251321836
0,32.0,3.4,1.16,16020957076798378476
0,34.5,2.9,0.53,16020957463345435116
0,39.0,2.6,-0.44,16020957892842164716
1,32.0,3.5,0.36,16020958408238240236
0,40.0,2.9,0.43,16020958837734969836
0,35.0,2.8,0.75,16020959224282026476
0,23.5,3.2,-0.19,16020959610829083116
1,33.0,3.1,-0.17,16020960083275485676
0,35.0,3.3,0.46,16020960469822542316
1,29.75,2.5,0.41,16020960856369598956
1,32.0,3.3,-0.32,16020961285866328556
0,37.0,2.8,-0.03,16020961672413385196
0,34.0,3.1,1.26,16020962058960441836
0,30.0,3.0,-0.12,16020962445507498476
0,31.0,3.2,0.36,16020962875004228076
0,35.0,3.1,0.65,16020963261551284716
0,35.0,2.7,-1.45,16020963648098341356
1,28.5,3.4,0.26,16020964034645397996
1,37.0,2.8,0.68,16020964464142127596
1,31.0,3.5,0.6,16020964893638857196
0,30.0,2.7,-0.9,16020965409034932716
0,33.0,2.2,0.68,16020965795581989356
0,42.0,2.4,-0.29,16020966225078718956
0,23.0,2.8,-1.65,16020966611625775596
0,36.0,3.1,0.68,16020966998172832236
0,32.5,3.3,-0.99,16020967427669561836
0,44.0,2.2,-0.29,16020967814216618476
1,33.5,3.1,0.05,16020968200763675116
1,35.0,3.0,0.46,16020968630260404716
0,38.0,3.0,0.7,16020969016807461356
1,34.0,3.0,-0.92,16020969403354517996
0,33.0,2.4,0.29,16020969832851247596
0,35.0,3.2,0.94,16020970219398304236
1,38.0,2.8,0.82,16020975115661021676
1,31.0,3.2,-0.78,16020975502208078316
0,33.0,3.8,0.78,16020975931704807916
0,31.0,3.5,1.35,16020976318251864556
1,32.5,2.5,0.24,16020976747748594156
0,42.0,2.0,1.06,16020977134295650796
0,37.0,3.0,-0.27,16020977778540745196
0,39.0,3.2,1.69,16020978165087801836
0,36.0,2.9,0.34,16020978594584531436
0,28.0,3.3,1.43,16020978981131588076
1,22.0,2.6,-1.14,16020979410628317676
1,36.0,3.2,1.69,16020979797175374316
0,32.0,2.3,0.48,16020980269621776876
0,33.0,2.9,-0.39,16020980656168833516
0,32.0,3.2,1.01,16020981042715890156
0,43.0,2.1,-0.1,16020981472212619756
0,44.0,3.2,0.75,16020981858759676396
0,40.0,3.2,0.89,16020982245306733036
0,33.5,3.6,-0.73,16020982631853789676
1,39.0,3.4,-0.05,16020983061350519276
0,39.0,3.5,-0.35,16020983447897575916
1,39.0,3.5,0.64,16020983834444632556
0,41.0,3.0,0.37,16020984263941362156
0,41.0,3.3,0.26,16020984650488418796
1,40.0,3.5,0.53,16020985037035475436
0,38.0,3.6,-0.05,16020985423582532076
1,34.0,3.9,-0.18,16020985853079261676
0,39.0,3.9,0.26,16020986239626318316
0,44.0,3.2,-0.24,16020986669123047916
0,40.0,2.7,0.92,16020987055670104556
0,42.0,3.4,1.0,16020987442217161196
1,43.0,4.0,1.85,16020987828764217836
0,39.0,3.4,0.01,16020988258260947436
1,45.0,3.9,1.85,16020988644808004076
1,40.0,3.2,1.05,16020989031355060716
0,41.0,3.6,0.45,16020989417902117356
0,39.0,3.6,0.01,16020989847398846956
1,45.0,3.1,-0.29,16020990233945903596
1,41.0,3.4,0.2,16020990663442633196
1,45.0,3.4,-0.62,16020991049989689836
0,42.0,3.3,0.89,16020991436536746476
0,42.0,3.0,-0.32,16020991866033476076
1,38.0,3.3,0.78,16020992252580532716
1,32.0,3.5,-0.13,16020992682077262316
1,43.0,3.3,0.12,16020993068624318956
1,45.0,3.1,-0.73,16020993455171375596
0,46.0,2.9,-1.36,16020993884668105196
0,41.0,3.8,1.19,16020994271215161836
1,40.0,3.3,-1.28,16020994700711891436
0,38.5,3.5,0.45,16020995087258948076
0,39.0,3.2,-0.13,16020995473806004716
0,36.5,3.6,0.01,16020995860353061356
0,36.5,3.3,-2.13,16020996289849790956
1,39.0,3.7,0.5,16020996676396847596
0,40.0,3.6,0.7,16020997105893577196
0,40.0,3.4,-0.07,16020997492440633836
1,39.0,3.5,-0.62,16020997878987690476
0,40.0,3.4,-1.53,16020998308484420076
0,40.0,3.4,1.88,16020998695031476716
0,41.0,3.3,-0.76,16020999124528206316
0,38.0,2.8,0.77,16020999511075262956
0,31.0,3.8,-0.03,16020999897622319596
0,36.0,3.1,0.05,16021000327119049196
1,36.0,3.4,0.37,16021000713666105836
0,39.0,3.2,-1.48,16021001143162835436
0,35.0,2.4,1.0,16021001529709892076
1,27.5,2.9,-0.96,16021001916256948716
0,32.0,3.4,0.31,16021002345753678316
1,43.0,2.8,1.08,16021002732300734956
0,39.0,3.2,-0.14,16021003118847791596
1,31.0,2.7,-0.11,16021003548344521196
0,37.0,3.1,-1.17,16021003934891577836
1,41.0,3.7,1.21,16021004321438634476
0,33.0,3.7,-0.14,16021004750935364076
1,34.0,3.7,-0.66,16021005137482420716
1,39.0,3.2,0.29,16021005566979150316
0,40.0,3.0,0.14,16021006211224244716
0,36.0,3.4,-0.56,16021006855469339116
1,42.0,3.8,0.92,16021007413815087596
0,38.0,3.1,-0.07,16021008315758219756
0,38.0,3.1,1.25,16021009518349062636
0,34.0,3.5,-0.54,16021010291443175916
1,29.5,3.0,-0.81,16021011193386308076
1,35.0,3.3,-1.78,16021021415408472556
0,37.0,3.2,-0.75,16021021887854875116
0,38.0,3.3,0.22,16021022274401931756
1,37.0,3.9,1.69,16021022703898661356
1,32.0,3.7,0.43,16021023133395390956
0,38.0,3.6,0.9,16021023562892120556
0,42.0,2.5,-0.62,16021024078288196076
1,32.0,3.5,0.37,16021024464835252716
1,34.0,3.5,-0.51,16021024894331982316
1,34.0,3.3,-0.75,16021025280879038956
1,39.0,3.3,-1.29,16021025667426095596
1,38.0,3.3,1.97,16021026096922825196
0,32.0,3.5,-0.41,16021026526419554796
0,32.0,3.7,-0.39,16021026998865957356
1,38.0,3.6,0.79,16021027385413013996
0,37.0,3.4,-0.28,16021027814909743596
0,43.0,2.9,0.94,16021028201456800236
1,23.0,3.7,0.45,16021028630953529836
0,33.0,3.0,-0.45,16021029060450259436
0,43.0,2.9,-1.59,16021029446997316076
0,43.0,3.3,2.09,16021029876494045676
0,37.0,3.1,-0.48,16021030263041102316
1,36.0,3.1,-0.61,16021030649588158956
0,38.0,3.3,-0.9,16021031079084888556
0,33.0,2.7,-1.23,16021031508581618156
0,24.5,3.6,-0.84,16021031895128674796
1,33.0,3.9,-0.3,16021032281675731436
1,37.0,2.6,-0.57,16021032711172461036
0,42.0,3.2,-1.48,16021033140669190636
1,35.0,3.0,-0.63,16021033527216247276
0,42.0,3.1,0.52,16021033913763303916
0,39.0,3.2,0.25,16021034343260033516
0,38.0,3.2,-0.59,16021034729807090156
0,35.0,3.1,0.39,16021035159303819756
0,34.0,3.1,0.87,16021035545850876396
0,37.0,3.1,-1.35,16021035975347605996
0,40.0,3.1,0.5,16021036361894662636
1,43.0,3.1,-0.05,16021036791391392236
0,34.0,3.7,0.37,16021037177938448876
0,30.0,2.9,-0.54,16021037607435178476
0,38.0,3.1,0.66,16021038036931908076
1,43.0,3.6,2.05,16021038423478964716
1,40.0,3.4,1.55,16021038852975694316
0,38.0,3.0,0.31,16021039239522750956
1,40.0,3.0,-0.32,16021039626069807596
